REF_AREA,MEASURE,UNIT_MEASURE,TIME_PERIOD,OBS_VALUE,UNIT_MULT
BGR,SF,T_CO2E,2020,20449000.0,3
BGR,HFC,T_CO2E,2020,789766000.0,3
BGR,CO2,T_CO2E,2020,36533613000.0,3
HRV,N2O,T_CO2E,2020,1450376000.0,3
HRV,SF,T_CO2E,2020,9353000.0,3
HRV,CO2,T_CO2E,2020,16870528000.0,3
HRV,HFC,T_CO2E,2020,1574632000.0,3
HRV,CH4,T_CO2E,2020,4001929000.0,3
CYP,N2O,T_CO2E,2020,172695000.0,3
CYP,SF,T_CO2E,2020,18737000.0,3
CYP,CO2,T_CO2E,2020,6910908000.0,3
CYP,HFC,T_CO2E,2020,335684000.0,3
CYP,CH4,T_CO2E,2020,1064833000.0,3
KAZ,PFC,T_CO2E,2020,10754000.0,3
KAZ,N2O,T_CO2E,2020,19998593000.0,3
KAZ,SF,T_CO2E,2020,2305000.0,3
KAZ,CO2,T_CO2E,2020,255486480000.0,3
KAZ,HFC,T_CO2E,2020,2529751000.0,3
KAZ,CH4,T_CO2E,2020,55943079000.0,3
MLT,CO2,T_CO2E,2020,1597200000.0,3
MLT,CH4,T_CO2E,2020,232557000.0,3
MLT,HFC,T_CO2E,2020,225187000.0,3
MLT,N2O,T_CO2E,2020,56501000.0,3
MLT,SF,T_CO2E,2020,414000.0,3
ROU,PFC,T_CO2E,2020,3195000.0,3
ROU,HFC,T_CO2E,2020,1847425000.0,3
ROU,SF,T_CO2E,2020,62445000.0,3
ROU,CO2,T_CO2E,2020,74026534000.0,3
ROU,N2O,T_CO2E,2020,9755860000.0,3
ROU,CH4,T_CO2E,2020,26340580000.0,3
RUS,CO2,T_CO2E,2020,1633209294000.0,3
RUS,CH4,T_CO2E,2020,299921273000.0,3
RUS,N2O,T_CO2E,2020,86410568000.0,3
RUS,SF,T_CO2E,2020,1051312000.0,3
RUS,HFC,T_CO2E,2020,39081791000.0,3
RUS,PFC,T_CO2E,2020,1685537000.0,3
ZAF,N2O,T_CO2E,2020,13830541000.0,3
