REF_AREA,MEASURE,TIME_PERIOD,OBS_VALUE
KOR,CH4,2013,27802.710000000003
KOR,CO2,2013,591327.96
KOR,HFC,2013,8094.74
KOR,N2O,2013,13027.09
KOR,PFC,2013,2320.56
KOR,SF,2013,9708.43
KOR,CH4,2014,27638.29
KOR,CO2,2014,583705.23
KOR,HFC,2014,8537.55
KOR,N2O,2014,13116.67
KOR,PFC,2014,2426.9
KOR,SF,2014,10798.24
KOR,CH4,2015,27637.12
KOR,CO2,2015,587436.17
KOR,HFC,2015,7931.23
KOR,N2O,2015,13034.05
KOR,PFC,2015,1521.49
KOR,SF,2015,8505.66
KOR,CH4,2016,27685.34
KOR,CO2,2016,590180.08
KOR,HFC,2016,7365.92
KOR,N2O,2016,13011.32
KOR,PFC,2016,1489.26
KOR,SF,2016,7021.58
KOR,CH4,2017,28121.460000000003
KOR,CO2,2017,608232.94
KOR,HFC,2017,9648.58
KOR,N2O,2017,13849.85
KOR,PFC,2017,2122.77
KOR,SF,2017,6981.27
KOR,CH4,2018,28292.85
KOR,CO2,2018,624342.44
KOR,HFC,2018,9304.52
KOR,N2O,2018,14345.81
KOR,PFC,2018,3179.78
KOR,SF,2018,7177.81
KOR,CH4,2019,27539.08
KOR,CO2,2019,605753.34
KOR,HFC,2019,6854.88
KOR,N2O,2019,14256.96
KOR,PFC,2019,3003.27
KOR,SF,2019,6096.03
KOR,CH4,2020,27442.57
KOR,CO2,2020,561627.25
KOR,HFC,2020,6662.23
KOR,N2O,2020,14108.59
KOR,PFC,2020,3400.7
KOR,SF,2020,5105.67
LTU,CH4,1990,7811.857
LTU,CO2,1990,30273.538
LTU,N2O,1990,4701.262
LTU,CH4,1991,7592.683
LTU,CO2,1991,32037.688
LTU,N2O,1991,4802.843000000001
LTU,CH4,1992,6651.49
LTU,CO2,1992,15646.151999999998
LTU,N2O,1992,3329.706
LTU,CH4,1993,5810.222000000001
LTU,CO2,1993,9846.727
LTU,HFC,1993,0.026
LTU,N2O,1993,2889.518
LTU,CH4,1994,5274.009
LTU,CO2,1994,9763.183
LTU,HFC,1994,0.089
LTU,N2O,1994,2605.39
LTU,CH4,1995,4982.3240000000005
LTU,CO2,1995,10335.494
LTU,HFC,1995,6.136
LTU,N2O,1995,2560.821
LTU,SF,1995,0.047
LTU,CH4,1996,4893.599
LTU,CO2,1996,16554.863
LTU,HFC,1996,7.509
LTU,N2O,1996,2947.3340000000003
LTU,SF,1996,0.047
LTU,CH4,1997,4922.29
LTU,CO2,1997,14760.124
LTU,HFC,1997,9.956
LTU,N2O,1997,3043.6800000000003
LTU,SF,1997,0.08
LTU,CH4,1998,4758.526999999999
LTU,CO2,1998,8009.391
LTU,HFC,1998,13.549
LTU,N2O,1998,3256.371
LTU,SF,1998,0.522
LTU,CH4,1999,4521.689
LTU,CO2,1999,6137.794
LTU,HFC,1999,17.038
LTU,N2O,1999,3232.289
LTU,SF,1999,0.556
LTU,CH4,2000,4343.161999999999
LTU,CO2,2000,2248.892
LTU,HFC,2000,21.452
LTU,N2O,2000,3399.396
LTU,SF,2000,0.746
LTU,CH4,2001,4245.295
LTU,CO2,2001,5174.533999999999
LTU,HFC,2001,27.557
LTU,N2O,2001,3508.795
LTU,SF,2001,0.676
LTU,CH4,2002,4318.241999999999
LTU,CO2,2002,6198.811000000001
LTU,HFC,2002,34.885
LTU,N2O,2002,3716.361
LTU,SF,2002,0.768
LTU,CH4,2003,4387.19
LTU,CO2,2003,6950.116000000001
LTU,HFC,2003,45.84
LTU,N2O,2003,3813.401
LTU,SF,2003,2.423
LTU,CH4,2004,4405.521000000001
LTU,CO2,2004,8082.632
LTU,HFC,2004,66.08
LTU,N2O,2004,3989.905
LTU,SF,2004,1.189
LTU,CH4,2005,4391.696
LTU,CO2,2005,9599.366999999998
LTU,HFC,2005,86.461
LTU,N2O,2005,4207.727000000001
LTU,SF,2005,1.736
LTU,CH4,2006,4410.947
LTU,CO2,2006,10331.204
LTU,HFC,2006,114.647
LTU,N2O,2006,4170.963
LTU,SF,2006,1.55
LTU,CH4,2007,4357.481
LTU,CO2,2007,9832.109
LTU,HFC,2007,148.806
LTU,N2O,2007,4859.111000000001
LTU,SF,2007,1.256
LTU,CH4,2008,4214.878
LTU,CO2,2008,8549.623
LTU,HFC,2008,185.241
LTU,N2O,2008,4630.366
LTU,SF,2008,3.523
LTU,CH4,2009,4120.792
LTU,CO2,2009,5436.856000000001
LTU,HFC,2009,206.093
LTU,N2O,2009,2799.118
LTU,SF,2009,3.074
LTU,CH4,2010,4094.153
LTU,CO2,2010,3305.9590000000007
LTU,HFC,2010,246.996
LTU,N2O,2010,2723.012
LTU,SF,2010,6.088
LTU,CH4,2011,3939.683
LTU,CO2,2011,3264.875
LTU,HFC,2011,292.697
LTU,N2O,2011,3035.463
LTU,SF,2011,7.87
LTU,CH4,2012,3950.166
LTU,CO2,2012,3737.348
LTU,HFC,2012,337.867
LTU,N2O,2012,2864.309
LTU,SF,2012,3.987
LTU,CH4,2013,3876.115
LTU,CO2,2013,3442.874
LTU,HFC,2013,392.119
LTU,N2O,2013,2656.324
LTU,SF,2013,6.389
LTU,CH4,2014,3891.984
LTU,CO2,2014,3934.4540000000015
LTU,HFC,2014,445.999
LTU,N2O,2014,2792.865
LTU,SF,2014,6.032
LTU,CH4,2015,3863.411
LTU,CO2,2015,4970.0380000000005
LTU,HFC,2015,550.824
LTU,N2O,2015,2811.842
LTU,SF,2015,5.284
LTU,CH4,2016,3768.145
LTU,CO2,2016,5845.630999999999
LTU,HFC,2016,691.009
LTU,N2O,2016,2775.301
LTU,SF,2016,4.598
LTU,CH4,2017,3689.595
LTU,CO2,2017,6592.7660000000005
LTU,HFC,2017,680.681
LTU,N2O,2017,2822.381
LTU,SF,2017,7.851
LTU,CH4,2018,3487.897
LTU,CO2,2018,7700.231999999999
LTU,HFC,2018,529.888
LTU,N2O,2018,2705.974
LTU,SF,2018,6.497
LTU,CH4,2019,3426.514
LTU,CO2,2019,7642.709
LTU,HFC,2019,532.738
LTU,N2O,2019,2754.826
LTU,SF,2019,5.166
LTU,CH4,2020,3322.168
LTU,CO2,2020,6767.6410000000005
LTU,HFC,2020,501.585
LTU,N2O,2020,2928.221
LTU,SF,2020,10.048
LTU,CH4,2021,3301.19
LTU,CO2,2021,7591.608999999999
LTU,HFC,2021,512.854
LTU,N2O,2021,2742.335
LTU,SF,2021,12.63
LUX,CH4,1990,677.029
LUX,CO2,1990,11814.351
LUX,HFC,1990,0.0
LUX,N2O,1990,239.119
LUX,SF,1990,0.903
LUX,CH4,1991,680.123
LUX,CO2,1991,12365.87
LUX,HFC,1991,0.001
LUX,N2O,1991,247.365
LUX,SF,1991,1.005
LUX,CH4,1992,667.994
LUX,CO2,1992,11727.81
LUX,HFC,1992,4.989
LUX,N2O,1992,251.861
LUX,SF,1992,1.112
LUX,CH4,1993,677.898
LUX,CO2,1993,11750.546
LUX,HFC,1993,11.764
LUX,N2O,1993,248.701
LUX,SF,1993,1.222
LUX,CH4,1994,654.28
LUX,CO2,1994,11089.273
LUX,HFC,1994,12.912
LUX,N2O,1994,246.395
LUX,SF,1994,1.336
LUX,CH4,1995,670.761
LUX,CO2,1995,8623.146
LUX,HFC,1995,13.811
LUX,N2O,1995,246.733
LUX,SF,1995,1.432
LUX,CH4,1996,677.051
LUX,CO2,1996,8638.902
LUX,HFC,1996,15.796
LUX,N2O,1996,249.748
LUX,SF,1996,1.605
LUX,CH4,1997,673.408
LUX,CO2,1997,7909.445000000001
LUX,HFC,1997,18.314
LUX,N2O,1997,247.481
LUX,SF,1997,1.749
LUX,CH4,1998,670.851
LUX,CO2,1998,7114.688
LUX,HFC,1998,20.918
LUX,N2O,1998,244.197
LUX,SF,1998,1.794
LUX,CH4,1999,670.477
LUX,CO2,1999,7502.712
LUX,HFC,1999,23.891
LUX,N2O,1999,247.568
LUX,SF,1999,1.882
LUX,CH4,2000,665.016
LUX,CO2,2000,8078.724
LUX,HFC,2000,28.33
LUX,N2O,2000,246.189
LUX,SF,2000,1.985
LUX,CH4,2001,668.561
LUX,CO2,2001,8601.975999999999
LUX,HFC,2001,34.864
LUX,N2O,2001,235.835
LUX,SF,2001,2.655
LUX,CH4,2002,668.685
LUX,CO2,2002,9381.587
LUX,HFC,2002,37.843
LUX,N2O,2002,240.887
LUX,SF,2002,3.278
LUX,CH4,2003,659.565
LUX,CO2,2003,9873.212
LUX,HFC,2003,38.086
LUX,N2O,2003,228.704
LUX,SF,2003,3.879
LUX,CH4,2004,648.11
LUX,CO2,2004,11196.263
LUX,HFC,2004,38.265
LUX,N2O,2004,244.389
LUX,SF,2004,4.447
LUX,CH4,2005,652.491
LUX,CO2,2005,11497.613
LUX,HFC,2005,36.954
LUX,N2O,2005,235.775
LUX,SF,2005,5.035
LUX,CH4,2006,649.057
LUX,CO2,2006,11410.011
LUX,HFC,2006,39.611
LUX,N2O,2006,235.361
LUX,SF,2006,5.464
LUX,CH4,2007,657.579
LUX,CO2,2007,10898.19
LUX,HFC,2007,43.766
LUX,N2O,2007,238.12
LUX,SF,2007,5.899
LUX,CH4,2008,672.071
LUX,CO2,2008,10744.045
LUX,HFC,2008,46.091
LUX,N2O,2008,246.995
LUX,SF,2008,6.316
LUX,CH4,2009,672.991
LUX,CO2,2009,10189.545
LUX,HFC,2009,47.156
LUX,N2O,2009,244.694
LUX,SF,2009,6.727
LUX,CH4,2010,672.559
LUX,CO2,2010,10974.437
LUX,HFC,2010,49.247
LUX,N2O,2010,250.289
LUX,SF,2010,7.114
LUX,CH4,2011,642.802
LUX,CO2,2011,10786.446
LUX,HFC,2011,51.869
LUX,N2O,2011,253.634
LUX,SF,2011,7.566
LUX,CH4,2012,638.837
LUX,CO2,2012,10486.054
LUX,HFC,2012,54.033
LUX,N2O,2012,249.103
LUX,SF,2012,7.953
LUX,CH4,2013,644.198
LUX,CO2,2013,9815.944
LUX,HFC,2013,57.488
LUX,N2O,2013,241.507
LUX,SF,2013,8.332
LUX,CH4,2014,655.574
LUX,CO2,2014,9391.961
LUX,HFC,2014,61.548
LUX,N2O,2014,245.038
LUX,SF,2014,8.722
LUX,CH4,2015,657.401
LUX,CO2,2015,8972.845
LUX,HFC,2015,61.379
LUX,N2O,2015,243.847
LUX,SF,2015,9.192
LUX,CH4,2016,671.972
LUX,CO2,2016,8617.365
LUX,HFC,2016,59.798
LUX,N2O,2016,250.815
LUX,SF,2016,9.551
LUX,CH4,2017,672.537
LUX,CO2,2017,8880.053
LUX,HFC,2017,61.917
LUX,N2O,2017,256.065
LUX,SF,2017,9.732
LUX,CH4,2018,674.308
LUX,CO2,2018,9324.246
LUX,HFC,2018,54.956
LUX,N2O,2018,258.583
LUX,SF,2018,10.031
LUX,CH4,2019,657.851
LUX,CO2,2019,9397.521
LUX,HFC,2019,49.451
LUX,N2O,2019,261.319
LUX,SF,2019,10.257
LUX,CH4,2020,667.828
LUX,CO2,2020,7611.532999999999
LUX,HFC,2020,45.357
LUX,N2O,2020,247.618
LUX,SF,2020,9.912
LUX,CH4,2021,663.177
LUX,CO2,2021,7815.857
LUX,HFC,2021,43.694
LUX,N2O,2021,252.734
LUX,SF,2021,9.918
LVA,CH4,1990,4584.502
LVA,CO2,1990,6263.774000000001
LVA,N2O,1990,2784.344
LVA,CH4,1991,4524.602
LVA,CO2,1991,4088.217000000001
LVA,N2O,1991,2709.254
LVA,CH4,1992,4056.066
LVA,CO2,1992,-117.58199999999852
LVA,N2O,1992,2224.702
LVA,CH4,1993,3167.386
LVA,CO2,1993,-2179.001
LVA,N2O,1993,1841.074
LVA,CH4,1994,2971.547
LVA,CO2,1994,-6627.270999999999
LVA,N2O,1994,1638.208
LVA,CH4,1995,2968.181
LVA,CO2,1995,-6736.540999999999
LVA,HFC,1995,16.353
LVA,N2O,1995,1503.398
LVA,SF,1995,0.179
LVA,CH4,1996,2926.988
LVA,CO2,1996,-6826.709000000001
LVA,HFC,1996,28.182
LVA,N2O,1996,1506.169
LVA,SF,1996,0.182
LVA,CH4,1997,2889.282
LVA,CO2,1997,-5592.151
LVA,HFC,1997,37.424
LVA,N2O,1997,1509.749
LVA,SF,1997,0.381
LVA,CH4,1998,2790.951
LVA,CO2,1998,-5017.097000000002
LVA,HFC,1998,45.796
LVA,N2O,1998,1470.0749999999998
LVA,SF,1998,0.531
LVA,CH4,1999,2670.629
LVA,CO2,1999,-1961.3100000000004
LVA,HFC,1999,53.819
LVA,N2O,1999,1417.723
LVA,SF,1999,0.729
LVA,CH4,2000,2642.732
LVA,CO2,2000,-5818.786000000001
LVA,HFC,2000,62.11
LVA,N2O,2000,1429.69
LVA,SF,2000,0.91
LVA,CH4,2001,2709.033
LVA,CO2,2001,-5879.174000000001
LVA,HFC,2001,69.993
LVA,N2O,2001,1496.507
LVA,SF,2001,1.429
LVA,CH4,2002,2708.991
LVA,CO2,2002,-4176.358
LVA,HFC,2002,77.436
LVA,N2O,2002,1468.632
LVA,SF,2002,2.699
LVA,CH4,2003,2630.338
LVA,CO2,2003,-3538.3630000000003
LVA,HFC,2003,84.828
LVA,N2O,2003,1509.129
LVA,SF,2003,2.84
LVA,CH4,2004,2571.189
LVA,CO2,2004,180.58299999999963
LVA,HFC,2004,92.596
LVA,N2O,2004,1495.802
LVA,SF,2004,3.352
LVA,CH4,2005,2584.731
LVA,CO2,2005,839.384
LVA,HFC,2005,100.591
LVA,N2O,2005,1527.256
LVA,SF,2005,3.894
LVA,CH4,2006,2574.507
LVA,CO2,2006,502.79
LVA,HFC,2006,127.177
LVA,N2O,2006,1535.275
LVA,SF,2006,4.196
LVA,CH4,2007,2587.46
LVA,CO2,2007,1301.0069999999996
LVA,HFC,2007,147.58
LVA,N2O,2007,1575.295
LVA,SF,2007,4.69
LVA,CH4,2008,2566.96
LVA,CO2,2008,471.2449999999999
LVA,HFC,2008,170.763
LVA,N2O,2008,1554.9989999999998
LVA,SF,2008,5.394
LVA,CH4,2009,2610.511
LVA,CO2,2009,2601.8370000000004
LVA,HFC,2009,181.295
LVA,N2O,2009,1578.718
LVA,SF,2009,7.553
LVA,CH4,2010,2538.721
LVA,CO2,2010,5468.014999999999
LVA,HFC,2010,205.961
LVA,N2O,2010,1608.679
LVA,SF,2010,7.577
LVA,CH4,2011,2501.829
LVA,CO2,2011,4311.154
LVA,HFC,2011,207.652
LVA,N2O,2011,1608.903
LVA,SF,2011,7.699
LVA,CH4,2012,2568.224
LVA,CO2,2012,2638.603
LVA,HFC,2012,207.836
LVA,N2O,2012,1672.876
LVA,SF,2012,8.016
LVA,CH4,2013,2617.86
LVA,CO2,2013,3749.513
LVA,HFC,2013,220.322
LVA,N2O,2013,1702.9740000000002
LVA,SF,2013,8.764
LVA,CH4,2014,2720.978
LVA,CO2,2014,7415.639
LVA,HFC,2014,233.523
LVA,N2O,2014,1737.7579999999998
LVA,SF,2014,8.841
LVA,CH4,2015,2648.74
LVA,CO2,2015,6211.814
LVA,HFC,2015,243.164
LVA,N2O,2015,1789.523
LVA,SF,2015,10.429
LVA,CH4,2016,2718.075
LVA,CO2,2016,4289.053
LVA,HFC,2016,263.495
LVA,N2O,2016,1801.12
LVA,SF,2016,10.195
LVA,CH4,2017,2788.417
LVA,CO2,2017,2792.2429999999995
LVA,HFC,2017,256.8
LVA,N2O,2017,1818.348
LVA,SF,2017,10.638
LVA,CH4,2018,2775.415
LVA,CO2,2018,5839.773999999999
LVA,HFC,2018,251.594
LVA,N2O,2018,1780.372
LVA,SF,2018,10.867
LVA,CH4,2019,2758.295
LVA,CO2,2019,3962.753
LVA,HFC,2019,243.35
LVA,N2O,2019,1860.325
LVA,SF,2019,14.246
LVA,CH4,2020,2743.064
LVA,CO2,2020,6393.767
LVA,HFC,2020,236.903
LVA,N2O,2020,1898.598
LVA,SF,2020,12.303
LVA,CH4,2021,2757.874
LVA,CO2,2021,8196.79
LVA,HFC,2021,250.341
LVA,N2O,2021,1902.636
LVA,SF,2021,12.102
MEX,CH4,1990,117840.42
MEX,CO2,1990,319999.845
MEX,HFC,1990,760.636
MEX,N2O,1990,28337.973
MEX,PFC,1990,437.732
MEX,SF,1990,36.517
MEX,CH4,1991,119392.867
MEX,CO2,1991,329716.353
MEX,HFC,1991,882.87
MEX,N2O,1991,27177.033
MEX,PFC,1991,320.77
MEX,SF,1991,39.036
MEX,CH4,1992,117998.461
MEX,CO2,1992,333049.712
MEX,HFC,1992,566.392
MEX,N2O,1992,27988.131
MEX,PFC,1992,283.559
MEX,SF,1992,43.437
MEX,CH4,1993,118275.355
MEX,CO2,1993,338075.107
MEX,HFC,1993,869.86
MEX,N2O,1993,26219.011
MEX,PFC,1993,173.182
MEX,SF,1993,47.776
MEX,CH4,1994,124026.181
MEX,CO2,1994,360853.348
MEX,HFC,1994,695.283
MEX,N2O,1994,28335.696
MEX,PFC,1994,0.0
MEX,SF,1994,51.493
MEX,CH4,1995,127038.457
MEX,CO2,1995,347496.645
MEX,HFC,1995,647.781
MEX,N2O,1995,28258.993
MEX,PFC,1995,69.968
MEX,SF,1995,53.408
MEX,CH4,1996,131254.597
MEX,CO2,1996,359553.271
MEX,HFC,1996,1632.009
MEX,N2O,1996,27629.111
MEX,PFC,1996,412.683
MEX,SF,1996,62.733
MEX,CH4,1997,138365.119
MEX,CO2,1997,375317.236
MEX,HFC,1997,1668.588
MEX,N2O,1997,29935.23
MEX,PFC,1997,445.863
MEX,SF,1997,65.246
MEX,CH4,1998,143331.786
MEX,CO2,1998,393944.486
MEX,HFC,1998,1312.214
MEX,N2O,1998,30056.781
MEX,PFC,1998,452.627
MEX,SF,1998,66.592
MEX,CH4,1999,136486.779
MEX,CO2,1999,386967.008
MEX,HFC,1999,1809.667
MEX,N2O,1999,31511.028
MEX,PFC,1999,522.158
MEX,SF,1999,68.658
MEX,CH4,2000,139956.673
MEX,CO2,2000,195440.705
MEX,HFC,2000,1903.556
MEX,N2O,2000,31982.243
MEX,PFC,2000,569.201
MEX,SF,2000,72.048
MEX,CH4,2001,140413.078
MEX,CO2,2001,197460.695
MEX,HFC,2001,1750.124
MEX,N2O,2001,31193.868
MEX,PFC,2001,346.99
MEX,SF,2001,76.083
MEX,CH4,2002,143348.72
MEX,CO2,2002,229882.00800000003
MEX,HFC,2002,2481.543
MEX,N2O,2002,31902.017
MEX,PFC,2002,263.29
MEX,SF,2002,86.433
MEX,CH4,2003,145781.654
MEX,CO2,2003,224329.118
MEX,HFC,2003,2795.151
MEX,N2O,2003,32541.264
MEX,PFC,2003,169.511
MEX,SF,2003,97.371
MEX,CH4,2004,144473.811
MEX,CO2,2004,238241.812
MEX,HFC,2004,3730.521
MEX,N2O,2004,34071.647
MEX,PFC,2004,1.597
MEX,SF,2004,107.472
MEX,CH4,2005,147152.584
MEX,CO2,2005,253144.379
MEX,HFC,2005,4402.758
MEX,N2O,2005,32198.64
MEX,PFC,2005,1.665
MEX,SF,2005,114.306
MEX,CH4,2006,151651.167
MEX,CO2,2006,262024.906
MEX,HFC,2006,3473.34
MEX,N2O,2006,31918.17
MEX,PFC,2006,1.732
MEX,SF,2006,117.44
MEX,CH4,2007,161204.327
MEX,CO2,2007,289366.124
MEX,HFC,2007,7283.64
MEX,N2O,2007,33870.67
MEX,PFC,2007,1.799
MEX,SF,2007,137.07
MEX,CH4,2008,180349.048
MEX,CO2,2008,313910.935
MEX,HFC,2008,8396.057
MEX,N2O,2008,35691.537
MEX,PFC,2008,1.867
MEX,SF,2008,140.204
MEX,CH4,2009,177993.314
MEX,CO2,2009,320049.422
MEX,HFC,2009,9706.172
MEX,N2O,2009,34340.821
MEX,PFC,2009,1.934
MEX,SF,2009,140.893
MEX,CH4,2010,168300.249
MEX,CO2,2010,310682.774
MEX,HFC,2010,11850.052
MEX,N2O,2010,40108.018
MEX,PFC,2010,2.002
MEX,SF,2010,156.247
MEX,CH4,2011,168480.162
MEX,CO2,2011,331790.51300000004
MEX,HFC,2011,12644.608
MEX,N2O,2011,40920.948
MEX,PFC,2011,18.434
MEX,SF,2011,161.515
MEX,CH4,2012,160183.734
MEX,CO2,2012,325051.51
MEX,HFC,2012,12930.717
MEX,N2O,2012,38281.439
MEX,PFC,2012,18.841
MEX,SF,2012,164.34
MEX,CH4,2013,163464.872
MEX,CO2,2013,324012.193
MEX,HFC,2013,15148.656
MEX,N2O,2013,45831.028
MEX,PFC,2013,19.401
MEX,SF,2013,177.917
MEX,CH4,2014,168613.856
MEX,CO2,2014,326893.537
MEX,HFC,2014,17740.16
MEX,N2O,2014,40075.084
MEX,PFC,2014,21.46
MEX,SF,2014,185.862
MEX,CH4,2015,168025.655
MEX,CO2,2015,323593.44800000003
MEX,HFC,2015,17607.018
MEX,N2O,2015,42953.349
MEX,PFC,2015,23.642
MEX,SF,2015,200.84
MEX,CH4,2016,174362.998
MEX,CO2,2016,370858.748
MEX,HFC,2016,18038.536
MEX,N2O,2016,36897.138
MEX,PFC,2016,25.01
MEX,SF,2016,217.012
MEX,CH4,2017,170958.542
MEX,CO2,2017,323275.765
MEX,HFC,2017,19232.311
MEX,N2O,2017,38627.529
MEX,PFC,2017,25.233
MEX,SF,2017,257.089
MEX,CH4,2018,173705.912
MEX,CO2,2018,332067.78500000003
MEX,HFC,2018,21015.316
MEX,N2O,2018,42778.197
MEX,PFC,2018,25.563
MEX,SF,2018,278.664
MEX,CH4,2019,175558.468
MEX,CO2,2019,295777.936
MEX,HFC,2019,21731.809
MEX,N2O,2019,41190.822
MEX,PFC,2019,26.174
MEX,SF,2019,400.916
MLT,CH4,1990,139.76
MLT,CO2,1990,2419.096
MLT,N2O,1990,59.564
MLT,SF,1990,0.011
MLT,CH4,1991,148.826
MLT,CO2,1991,2263.305
MLT,N2O,1991,59.699
MLT,SF,1991,0.011
MLT,CH4,1992,157.01899999999998
MLT,CO2,1992,2288.2940000000003
MLT,N2O,1992,61.287
MLT,SF,1992,1.471
MLT,CH4,1993,164.932
MLT,CO2,1993,2880.4480000000003
MLT,N2O,1993,64.091
MLT,SF,1993,1.471
MLT,CH4,1994,170.975
MLT,CO2,1994,2653.538
MLT,HFC,1994,0.001
MLT,N2O,1994,63.621
MLT,SF,1994,1.475
MLT,CH4,1995,175.677
MLT,CO2,1995,2447.836
MLT,HFC,1995,0.002
MLT,N2O,1995,62.062
MLT,SF,1995,1.48
MLT,CH4,1996,185.332
MLT,CO2,1996,2529.626
MLT,HFC,1996,0.003
MLT,N2O,1996,61.32
MLT,SF,1996,1.492
MLT,CH4,1997,193.36
MLT,CO2,1997,2551.701
MLT,HFC,1997,0.004
MLT,N2O,1997,62.67
MLT,SF,1997,1.492
MLT,CH4,1998,199.116
MLT,CO2,1998,2520.609
MLT,HFC,1998,0.007
MLT,N2O,1998,62.387
MLT,SF,1998,1.51
MLT,CH4,1999,207.862
MLT,CO2,1999,2567.758
MLT,HFC,1999,0.01
MLT,N2O,1999,63.115
MLT,SF,1999,1.51
MLT,CH4,2000,212.933
MLT,CO2,2000,2462.948
MLT,HFC,2000,4.632
MLT,N2O,2000,62.747
MLT,SF,2000,1.514
MLT,CH4,2001,217.408
MLT,CO2,2001,2733.927
MLT,HFC,2001,8.796
MLT,N2O,2001,61.912
MLT,SF,2001,1.535
MLT,CH4,2002,224.852
MLT,CO2,2002,2768.298
MLT,HFC,2002,12.204
MLT,N2O,2002,61.202
MLT,SF,2002,1.542
MLT,CH4,2003,231.869
MLT,CO2,2003,2981.8830000000003
MLT,HFC,2003,13.562
MLT,N2O,2003,60.898
MLT,SF,2003,2.125
MLT,CH4,2004,243.539
MLT,CO2,2004,2848.504
MLT,HFC,2004,20.545
MLT,N2O,2004,61.604
MLT,SF,2004,1.591
MLT,CH4,2005,245.519
MLT,CO2,2005,2655.907
MLT,HFC,2005,35.182
MLT,N2O,2005,58.95
MLT,SF,2005,1.613
MLT,CH4,2006,252.166
MLT,CO2,2006,2665.542
MLT,HFC,2006,72.567
MLT,N2O,2006,58.554
MLT,SF,2006,1.717
MLT,CH4,2007,257.588
MLT,CO2,2007,2729.74
MLT,HFC,2007,89.787
MLT,N2O,2007,59.538
MLT,PFC,2007,0.0
MLT,SF,2007,1.725
MLT,CH4,2008,164.993
MLT,CO2,2008,2702.198
MLT,HFC,2008,105.438
MLT,N2O,2008,57.369
MLT,PFC,2008,0.0
MLT,SF,2008,1.897
MLT,CH4,2009,180.041
MLT,CO2,2009,2537.544
MLT,HFC,2009,122.227
MLT,N2O,2009,55.246
MLT,PFC,2009,0.0
MLT,SF,2009,1.637
MLT,CH4,2010,166.072
MLT,CO2,2010,2613.807
MLT,HFC,2010,134.797
MLT,N2O,2010,57.014
MLT,PFC,2010,0.0
MLT,SF,2010,1.841
MLT,CH4,2011,163.992
MLT,CO2,2011,2581.764
MLT,HFC,2011,157.576
MLT,N2O,2011,50.926
MLT,PFC,2011,0.0
MLT,SF,2011,4.829
MLT,CH4,2012,168.444
MLT,CO2,2012,2715.087
MLT,HFC,2012,189.642
MLT,N2O,2012,50.757
MLT,PFC,2012,0.0
MLT,SF,2012,0.559
MLT,CH4,2013,166.165
MLT,CO2,2013,2377.48
MLT,HFC,2013,200.83
MLT,N2O,2013,50.22
MLT,PFC,2013,0.0
MLT,SF,2013,2.853
MLT,CH4,2014,179.35
MLT,CO2,2014,2360.0840000000003
MLT,HFC,2014,211.741
MLT,N2O,2014,51.162
MLT,PFC,2014,0.0
MLT,SF,2014,0.697
MLT,CH4,2015,192.566
MLT,CO2,2015,1661.328
MLT,HFC,2015,219.991
MLT,N2O,2015,51.176
MLT,PFC,2015,0.0
MLT,SF,2015,0.289
MLT,CH4,2016,204.393
MLT,CO2,2016,1352.351
MLT,HFC,2016,234.205
MLT,N2O,2016,52.068
MLT,PFC,2016,0.0
MLT,SF,2016,0.142
MLT,CH4,2017,201.122
MLT,CO2,2017,1531.752
MLT,HFC,2017,244.005
MLT,N2O,2017,51.546
MLT,PFC,2017,0.0
MLT,SF,2017,1.019
MLT,CH4,2018,209.423
MLT,CO2,2018,1546.983
MLT,HFC,2018,231.372
MLT,N2O,2018,50.123
MLT,PFC,2018,0.0
MLT,SF,2018,0.308
MLT,CH4,2019,224.825
MLT,CO2,2019,1654.11
MLT,HFC,2019,220.708
MLT,N2O,2019,55.66
MLT,PFC,2019,0.0
MLT,SF,2019,0.338
MLT,CH4,2020,232.557
MLT,CO2,2020,1604.897
MLT,HFC,2020,225.187
MLT,N2O,2020,57.085
MLT,PFC,2020,0.0
MLT,SF,2020,0.414
MLT,CH4,2021,241.702
MLT,CO2,2021,1606.783
MLT,HFC,2021,228.801
MLT,N2O,2021,56.547
MLT,PFC,2021,0.01
MLT,SF,2021,0.414
NLD,CH4,1990,36037.271
NLD,CO2,1990,168497.773
NLD,HFC,1990,4697.194
NLD,N2O,1990,16175.533
NLD,PFC,1990,2397.344
NLD,SF,1990,213.051
NLD,CH4,1991,36484.909
NLD,CO2,1991,177000.784
NLD,HFC,1991,3658.062
NLD,N2O,1991,16351.612
NLD,PFC,1991,2376.461
NLD,SF,1991,129.579
NLD,CH4,1992,36022.475
NLD,CO2,1992,176775.97499999998
NLD,HFC,1992,4711.904
NLD,N2O,1992,16591.461
NLD,PFC,1992,2163.335
NLD,SF,1992,138.157
NLD,CH4,1993,35519.325000000004
NLD,CO2,1993,176793.418
NLD,HFC,1993,5295.163
NLD,N2O,1993,16841.535
NLD,PFC,1993,2190.124
NLD,SF,1993,144.549
NLD,CH4,1994,34355.142
NLD,CO2,1994,177584.341
NLD,HFC,1994,6852.211
NLD,N2O,1994,16436.779
NLD,PFC,1994,2107.915
NLD,SF,1994,184.969
NLD,CH4,1995,33520.208
NLD,CO2,1995,178904.842
NLD,HFC,1995,6342.805
NLD,N2O,1995,16304.994
NLD,PFC,1995,2054.173
NLD,SF,1995,263.506
